CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
54205;4359;9617;21550;41.8;14.5;;14;19.5;15.9;;;7.3;29;59.7;51.2;3;5.5;28.9;19.9;5.7;1.9;2.3;1.5;-14.2;11540;36560;3.2
54301;5513;11919;20350;41.5;15;;17.3;17;16.7;9.9;;6.3;30.6;62.2;56.1;2.8;3.3;35.7;9.8;6.6;2.1;2.9;1.6;-14.3;11660;33120;2.8
54302;7525;17414;22440;54.6;8.8;;10.5;9.5;8.4;5.6;;5;23.6;75.5;69.6;2.5;3.4;30.5;6.3;4.6;2;1.6;1;-16.9;13460;35910;2.7
54401;9359;21286;21400;49.1;12.1;22.2;16.9;14.3;11.1;6.6;;5;29.7;71.1;65.1;2.7;3.3;32.5;5.8;6.3;2.4;2.5;1.4;-15.7;12340;33380;2.7
54402;9841;20934;19060;39.6;21.2;37.7;28.6;25.7;19.9;12.4;;6.8;36.9;64;56.5;2.8;4.7;34.3;7.7;9.5;2.7;4.4;2.4;-15.5;10160;32140;3.2
54403;9518;21465;19690;42.9;17.8;27.2;21.8;21.2;15.2;11.5;;6.5;31;70.4;63.3;3;4.1;29.6;7.9;8.1;2.9;3.2;2;-16;10940;32910;3
54404;9791;22658;20600;47.9;15.9;24.7;19.7;21.7;14.2;9;;7.2;30.5;68.4;61.5;2.7;4.2;31.8;8.7;6.7;2.6;2.6;1.5;-15.6;11420;34730;3
54405;20299;45413;20040;27.7;22.9;30.9;30.6;26.6;21.2;14.5;14.5;10.8;39.2;35.3;29.9;2.9;2.5;23;45.4;5.5;1.4;2.5;1.6;-9.2;9130;39340;4.3
54701;123136;251563;21260;51.4;18.2;32.4;22.4;21.9;16.2;10.5;7.8;5;33.1;73.5;64.4;2.7;6.4;29.7;9.4;6.9;2;2.9;2;-19.5;10460;39510;3.8
55101;863;1773;20230;;;;;;;;;;;;;;;;;;;;;;;;
55102;1217;2559;19350;43.5;19.1;;;;;;;;30.3;63.9;53.7;2.6;7.6;35;8.1;7.9;2.3;3.6;2;-14.9;10830;32480;3
55103;1269;2597;19300;39;23.2;;;;;;;;44.7;58.9;48.8;2.5;7.6;35.7;11;8.3;2.1;4;2.2;-13.9;9770;32730;3.3
55104;1324;2960;18240;24.3;21.5;;;;;;;16;39.7;43;37.7;3.2;2.1;33.4;27.9;6;1.9;2.7;1.4;-10.3;9620;30810;3.2
55105;1541;3500;19010;33.7;17.2;;;;;;;;31.7;59;51.8;2.7;4.5;31.6;13.2;8.4;3;3.3;2.1;-12.2;11060;30700;2.8
55106;2102;4273;19300;41.5;20.9;;;;;;;10.1;39.2;60.1;51.6;2.9;5.6;39;8.6;7.5;2.1;3.5;1.9;-15.2;9980;32470;3.3
55201;2459;4939;17860;37.1;25.4;;37.6;28.7;26.3;;;10;38.8;60.4;51.3;3.5;5.6;36.2;7.3;10.6;2.6;5;3;-14.5;9690;30580;3.2
55202;3037;6297;20400;45;13.9;;;17.9;15.6;;;6;29.6;60.6;54.6;2.9;3.1;40;7.6;6.3;2;2.8;1.5;-14.5;11730;32280;2.8
55301;8357;16360;20710;48.4;17.4;30.7;26.3;20.8;17.4;11.3;;5.7;32.7;65.2;57;2.4;5.8;37;8.4;7;1.8;3.4;1.8;-17.6;10850;36520;3.4
55401;10577;21313;19690;43.2;18.6;30.9;23.6;23.1;17;11.7;9.1;5.1;32.8;64.5;55.8;2.6;6.1;34.5;8.5;8.3;2.2;3.9;2.2;-15.8;10630;34080;3.2
56101;1250;2378;23030;56.5;11;;;;;;;;;47.5;36.4;2.6;8.5;52;17;2.4;0.8;1.1;0.5;-18.9;12540;42510;3.4
56102;1256;2184;26150;63.2;;;;;;;;;;30.4;24.9;1.7;3.8;69.6;18.8;2.2;0.4;1.3;0.5;-21;13700;47860;3.5
56103;922;2244;22960;59.4;;;;;;;;;;75;66.7;2.8;5.5;30.4;7.9;3.9;1.9;1.2;0.8;-17.2;14410;36830;2.6
56104;1164;2529;23850;56.3;;;;;;;;;;64.3;53.8;2.9;7.6;39.4;11.3;3.3;1.6;1.1;0.6;-18.3;14570;41620;2.9
56105;1000;2058;20480;43.6;14.6;;;;;;;;32.1;53.9;45.2;2.2;6.5;36.3;22.8;5;1.7;2.2;1.1;-18;11360;33440;2.9
56106;1244;2442;22050;55.1;13.2;;;;;;;;;58.3;46.2;4.6;7.5;42.3;12.9;3.6;1.5;1.3;0.8;-17.1;11630;37100;3.2
56107;1084;2680;22510;50.9;9.1;;;;;;;;;72.3;65.7;2.5;4.1;29.5;9.1;4.9;2.5;1.4;1;-15.8;13570;34230;2.5
56108;1287;2537;19950;39.8;13;;;;;;;;;54.6;45.6;2.8;6.2;44.3;9.7;5.3;1.7;2.4;1.2;-13.9;12330;31180;2.5
56109;1320;3121;21000;42.6;11.9;;;;;;;9.8;;67.3;58.8;3;5.5;34.9;7.1;4.7;2.6;1.3;0.8;-14;12580;31520;2.5
56110;1273;3186;21680;49.5;7.6;;;;;;;;;71.4;62.6;2.8;6;31.5;7.9;4.4;2.5;1.1;0.8;-15.2;14070;33240;2.4
56111;1228;3300;22610;51.6;;;;;;;;;;79.4;71.5;2.9;5;24.2;8.1;4.3;2.5;1.1;0.7;-16;14560;34190;2.3
56112;1352;3681;21830;49.9;6.2;;;;;;;;;82;73.8;2.7;5.5;21.8;6.2;4.7;2.9;1.1;0.7;-14.7;14420;32260;2.2
56113;1508;3632;21990;50.4;8.1;;;;;;;;;74.4;66.9;2.3;5.2;28.4;8.2;4.3;2.3;1.2;0.8;-15.3;13690;34110;2.5
56114;1450;3645;21860;48.8;7.8;;;;;;;;;76.8;68.7;2.6;5.5;26.9;7.2;4.6;2.7;1.1;0.8;-15.5;13900;34000;2.4
56115;1532;3813;22130;53.4;7.5;;;;;;;;;76.7;67.5;3.3;5.9;26.9;7.5;4.8;2.6;1.3;0.9;-15.9;14180;34010;2.4
56116;1550;3860;23430;59;7.2;;;;;;;;;69.8;62.5;2.4;4.9;34.9;8.9;3.8;2.1;1;0.7;-17.4;14140;37370;2.6
56117;1840;3699;19690;40.2;13.7;;;;;;;10.5;;55.9;44.8;2.7;8.4;42.2;11;5.3;1.8;2.4;1.1;-14.4;11750;31210;2.7
56118;1546;3961;21460;44.4;7.2;;;;;;;;;78;70.8;3;4.2;24;7.1;4.7;2.7;1.3;0.7;-13.8;14200;31280;2.2
56119;1760;3882;20930;46.5;10.9;;;;;;;;28.4;67;59.8;2.7;4.5;33.6;8.4;5.4;2.3;2;1.1;-14.4;12670;31990;2.5
56120;2178;4875;25740;62.7;6.9;;;;;;;;;58.6;48.8;2.1;7.7;42.3;18.4;2.5;1.1;0.9;0.5;-21.8;14550;47190;3.2
56121;1869;4610;22980;53;7.5;;;;;;;;;70.2;60;3.1;7.1;33.2;9.5;3.9;2.1;1.1;0.7;-16.8;14160;36950;2.6
56122;2088;4573;21340;45.5;9.1;;;;;;;;22.5;64.2;55.4;2.2;6.6;37.2;8.8;4.6;1.9;1.7;1;-14.8;13560;35100;2.6
56123;2693;4960;23090;56.7;9.3;;;;;;;;19.4;42.9;33.7;2.9;6.3;56.3;16.9;2.7;0.9;1.1;0.7;-18.8;13360;41390;3.1
56201;2277;4935;21990;49.7;8.7;;;;;;;;19.1;53.5;45.9;2.5;5.1;46.9;10.9;4;1.9;1.2;0.9;-15.3;13520;34540;2.6
56202;2497;5539;28040;68.7;5.5;;;;;;;;;58.9;48.9;1.9;8.1;43.6;17.7;2.1;0.9;0.7;0.5;-22.3;15580;53780;3.5
56203;2506;5541;22370;50.4;9.2;;;;;;;6.3;20.5;59.6;51;3.1;5.5;43.1;9.4;3.5;1.6;1.1;0.8;-15.6;13380;36500;2.7
56204;2134;5436;22580;51.1;7.2;;;;;;;5;;75.2;65.8;2.5;6.9;27.4;8.9;4.4;2.4;1.3;0.7;-15.9;14060;35940;2.6
56205;2467;5675;21230;46;8.4;;;;;;;5;20.6;67.5;57.6;3.2;6.7;33.1;9.2;5.3;2.3;1.9;1.1;-15.1;13460;32410;2.4
56206;2498;6194;21460;45.7;9.8;;;;;;;5.5;19.8;76.6;66.8;3.4;6.4;24.7;8.1;5.9;3;1.7;1.2;-15.3;13090;32030;2.4
56207;2390;5689;21370;48.7;9.5;;;;;;;5.4;17.4;72.5;63.8;2.1;6.6;30.5;7.9;5.1;2.7;1.4;1;-16;13160;33930;2.6
56208;2675;6229;21390;45.6;8.8;;;;;;;5.8;20.5;72;63.1;2.8;6.1;29.9;8;4.6;2.2;1.5;0.9;-14.5;13490;32050;2.4
56209;2828;6749;24310;59.3;7;;;;;;;;14.1;73.3;64.4;2.9;6;30.2;11.2;3.9;1.7;1.3;0.9;-18.6;14360;41000;2.9
56210;2675;6851;23170;57.4;5.5;;;;;;;5;;78.2;68.9;3.1;6.2;26.4;8.1;3.7;2.2;0.9;0.6;-16.4;14750;36740;2.5
56211;3206;7650;21080;43.5;9.8;;;;;;;7.7;18.8;70.5;61.1;3.3;6.1;30.9;8.5;4.8;2.5;1.5;0.8;-14.7;13060;33000;2.5
56212;3357;7699;21220;45.8;11;;;12.6;12.4;;;6.4;23.6;65.8;56.2;2.7;6.9;35.8;8.4;5.4;2.5;1.7;1.2;-15.4;12650;33150;2.6
56213;3508;8368;23310;58.1;6.6;;;;;;;5;16.4;71;63.4;2.3;5.3;32.8;9.9;3.9;1.9;1.2;0.8;-17.6;14380;37780;2.6
56214;3274;7985;21320;45.3;9.8;;;;;;;6;24.2;72.5;62.9;3.1;6.5;29.2;8.4;4.7;2.4;1.5;0.8;-14.8;13150;32100;2.4
56215;3413;7946;20610;44.3;12.4;;13.5;14.1;;;;6.8;26;72.4;64.2;2.6;5.6;27.1;8.5;6.3;2.9;2.1;1.3;-14.3;12380;31670;2.6
56216;4319;8396;24460;60.6;8.2;;;;;;;5;20;43.3;34.5;2.3;6.5;59.2;14.4;2.4;0.9;1;0.5;-19.3;13930;42440;3
56217;4730;9720;22160;50.5;9.6;;;12.7;11.3;;;6.3;21;53.7;45.3;3.4;5;47;11.9;3.7;1.4;1.5;0.8;-16.3;13210;36670;2.8
56301;4657;10279;21880;49.2;9.6;;;11.4;9.8;;;5;21.3;70.3;61.9;2.4;6;32;8.6;5.3;2.1;2;1.2;-16.2;13140;35610;2.7
56302;5107;11809;24910;60.6;6.6;;;;8.3;;;5;17.7;71.2;61.8;2.7;6.7;34.1;10.1;3.2;1.5;1;0.7;-18.6;14670;41750;2.8
56303;5973;12521;21890;49.7;9.9;;;10.9;14.3;;;5.8;22.5;59.7;50.8;3.6;5.3;43.6;8.2;4.2;1.6;1.6;1;-15.7;13060;34900;2.7
56304;6481;13214;24100;57.2;9;;;12.1;12.9;5.3;;6.3;18;53.2;41.1;2.9;9.2;46.7;17.9;2.3;0.9;0.9;0.5;-20.1;13430;46450;3.5
56305;7257;15204;20730;47.4;14.9;28.5;20.4;19.1;13;7.4;;5.4;31.1;66.3;58.1;2.7;5.5;33.4;10.2;6.6;2.1;2.9;1.6;-16.5;11630;35590;3.1
56401;10159;22155;21030;46.6;11.6;20.8;13.1;13.1;12.1;7.1;;5;26.8;69.4;61.7;3.4;4.3;33.1;6.7;6.2;2.4;2.4;1.4;-15.4;12520;32280;2.6
56402;12231;26063;21710;49.2;11.7;18.4;14.2;14.9;10.9;7.4;;5.3;22.7;66.4;57.2;3.3;5.9;35;9.7;5.5;2;2.2;1.3;-16.6;12510;36310;2.9
56501;38194;77112;22550;54.4;13.2;22.9;18.7;16.9;13.3;7.1;5;5;26.1;65.4;56.3;2.8;6.3;37.3;11;5.3;1.7;2.2;1.4;-19;11950;41070;3.4
56601;57670;117136;21300;49.1;14.8;28;19.7;18.7;14.3;9.1;6.6;5;31;64.2;55.7;3.3;5.2;37.6;9.3;6.2;1.8;2.7;1.7;-17.3;11480;37070;3.2
57101;270;644;25340;;;;;;;;;;;;;;;;;;;;;;;;
57102;894;1951;21730;;;;;;;;;;;;;;;;;;;;;;;;
57103;832;2051;27020;28.9;12.7;;;;;;;;;25.1;21.7;1.7;1.7;19.8;61.2;1.9;0.8;0.8;0.3;-8;11190;47330;4.2
57104;838;2124;23820;55.6;;;;;;;;;;71.3;64.9;2.2;4.2;27.4;13.1;3.6;1.7;1.2;0.7;-15.4;14120;38820;2.7
57105;884;1949;30430;;;;;;;;;;;;;;;;;;;;;;;;
57106;901;2174;25240;44;;;;;;;;;;42.3;38.5;2;1.8;23.1;42.9;1.8;1;0.5;0.3;-10.1;14660;44170;3
57107;801;2184;26790;46;;;;;;;;;;50.7;45.4;1.7;3.6;16.7;41.5;2.3;1.3;0.6;0.4;-11.2;14380;44620;3.1
57108;932;2282;22510;49;11.8;;;;;;;;;71.3;63.8;2.1;5.4;31.8;8;4.2;1.9;1.5;0.8;-15.3;12770;36570;2.9
57109;984;2305;23380;54.3;;;;;;;;;;72.7;66.3;2.8;3.6;31.8;7.7;3.4;1.6;1.2;0.6;-15.6;14230;36130;2.5
57110;926;2072;22670;23.3;16.9;;;;;;;;;28;23.1;2.6;2.3;19.4;57.1;2.8;1;1;0.8;-7.3;10400;43920;4.2
57111;973;2175;19610;39.7;18.6;;;;;;;;36.2;68.5;58.8;2.3;7.4;29.6;9.3;7.7;2.6;3.2;1.9;-15.1;10700;35640;3.3
57112;1066;2545;23670;58.2;;;;;;;;;;69.7;62.9;2.5;4.3;34;9.2;2.7;1.4;0.9;0.4;-15.6;15250;38400;2.5
57113;878;2221;23610;25.1;11.9;;;;;;;;;30.6;26.1;2.1;2.4;19.1;54.5;3;1.2;1.2;0.6;-7.2;12160;42180;3.5
57114;1032;2499;23550;55.7;;;;;;;;;;76.4;69.2;2.9;4.3;28.6;8.2;3.2;1.5;1.1;0.6;-16.4;14210;38400;2.7
57115;1144;2462;23680;56.9;10.9;;;;;;;;;81.4;77;2.5;1.9;27.8;6.4;2.8;1;1.2;0.6;-18.4;12710;40940;3.2
57116;1074;2523;25310;42.4;8.3;;;;;;;;;41.9;36.5;1.8;3.6;27.9;39.5;2;0.9;0.7;0.4;-11.3;13840;43310;3.1
57117;1117;2488;24210;56.1;;;;;;;;;;85.6;79.7;2.4;3.5;24.3;8.4;1.6;0.5;0.7;0.4;-19.9;13990;45910;3.3
57118;1022;2672;25330;60.5;;;;;;;;;;79.8;72.6;2;5.2;23.4;11.4;2.8;1.6;0.7;0.5;-17.4;15270;41420;2.7
57119;1195;2878;22490;53.3;;;;;;;;;;79;70;2.3;6.7;27.1;6.5;3.7;2;1.1;0.6;-16.3;14730;36040;2.4
57120;1089;2718;27200;66.7;;;;;;;;;;69;62.5;1.8;4.7;31.2;15.2;2.6;1.3;0.8;0.5;-18;15890;43500;2.7
57121;1288;2594;19710;42.9;16.7;;;;;;;;28.6;61.4;53.6;2.7;5.1;36.9;10.3;7;2;3.1;1.9;-15.6;11620;33000;2.8
57122;1275;2874;20680;43.2;17.8;;;;;;;12.2;31.4;66.2;56.6;3.5;6.1;33.6;10.4;5.5;1.8;2.3;1.4;-15.7;10730;34860;3.2
57123;1251;2736;21720;34.7;13.7;;;;;;;;;41.1;36.1;2.3;2.7;28.2;37.7;3.5;1.1;1.6;0.8;-10.5;11670;40400;3.5
57124;1071;2345;26370;16.5;13.6;;;;;;;10.6;;15;12.5;1.7;0.8;13.1;74;2.2;0.6;1.1;0.5;-4.3;10600;46460;4.4
57125;1096;2824;24060;57.8;;;;;;;;;;74.3;66.8;2.3;5.2;25.5;13.1;3.5;2.1;0.9;0.5;-16.4;14770;38920;2.6
57126;1283;3136;27060;52;;;;;;;;;;50.2;46.2;1.6;2.4;23.5;36.9;1.8;1.1;0.4;0.3;-12.4;15940;44780;2.8
57127;1210;2822;22150;49.8;9.2;;;;;;;;;72.7;65.1;3.3;4.3;32.2;8.2;3.5;1.5;1.2;0.8;-16.6;13260;37370;2.8
57128;1523;3206;24330;56.3;10.1;;;;;;;;21.8;81.5;75.2;2.7;3.6;25.8;8.3;2.5;0.7;1.1;0.7;-18.1;13010;45110;3.5
57129;1396;3327;22620;50.6;8.6;;;;;;;;;73.3;66.9;2.7;3.7;23.7;21.5;3.5;1.6;1.2;0.7;-22;13690;37320;2.7
57130;1581;3515;21860;47.3;10.8;;;;;;;;30.8;69.6;64.2;2.9;2.5;33.2;7.9;4.1;1.5;1.7;0.9;-14.8;12760;33470;2.6
57131;1492;3267;22730;55.3;10.2;;;;;;;;21.6;72.8;64.7;2.7;5.4;31.2;9.4;3.6;1.4;1.4;0.8;-17;12920;37230;2.9
57132;1614;3780;24360;56.7;6.9;;;;;;;;;73.2;67.2;2.3;3.7;27.2;13.6;3.4;1.5;1.3;0.6;-17.4;14150;40970;2.9
57133;1621;3754;17540;32.8;25.5;;39.5;28.3;;;;13.7;40.9;60.4;52.1;3.5;4.8;33.8;8.4;10.7;3.3;4.8;2.6;-13.3;9760;30540;3.1
57134;1681;3927;18530;40.7;23.9;;38.9;33.4;;;;16.4;39.8;60;50.8;5.6;3.6;31.7;14.5;6.8;2.2;2.9;1.7;-13;9420;33630;3.6
57135;1849;4256;20440;45.9;16.6;;;19.6;;;;8;34;70.2;63.8;3.1;3.3;29.6;8.1;7.1;2.5;3;1.6;-15;11110;34190;3.1
57136;1845;4236;26260;30.6;12.2;;;;;;;8.3;22.6;28.4;24;2.5;1.9;18.6;58.3;2;0.7;0.8;0.5;-7.3;12120;48400;4
57201;1887;4301;18570;38.3;23.8;;31.9;33.2;;;;13;37.4;65.5;58;2.7;4.8;32.7;9;7.8;2.7;3.2;1.9;-15;10170;33220;3.3
57202;2102;5057;25710;54.1;6.5;;;;;;;;;60.5;55;2.2;3.3;26.4;24.7;2.2;1.2;0.6;0.4;-13.8;14740;42830;2.9
57203;2136;4893;20780;44.4;14.7;;18.7;17.9;;;;;30.4;70.6;65.1;2.9;2.6;28.5;8;7.1;2.7;2.8;1.6;-14.2;11730;32910;2.8
57204;2321;5427;21690;48.9;10.3;;;;;;;;20.7;75.4;68.2;2.8;4.4;27.5;8.7;4.9;2.1;1.7;1.1;-16.5;12900;35830;2.8
57205;2717;6530;23000;46.3;10.1;;;;;;;5.9;22.8;63.9;58.2;3.1;2.6;25.4;19.8;4.1;1.8;1.5;0.8;-13.2;13000;36990;2.8
57206;2919;7296;16270;27.5;29.9;;33.5;41;30.4;19.2;;14.1;39.7;59.7;52.3;4.5;2.9;33.7;6.2;12.1;4.1;4.9;3.1;-11.7;9470;28500;3
57207;3637;8348;29400;33;9.2;;;9.4;;;;6.6;17.7;25.5;21.4;1.7;2.4;16;65.2;1.5;0.5;0.6;0.4;-8.2;13560;56250;4.1
57208;4233;10101;22570;40;12.4;;15.6;15.6;12.4;;;6.1;27.2;48.6;44.1;2.6;1.9;24.9;33.6;3.8;1.5;1.4;0.9;-10.9;12240;39880;3.3
57301;4306;9961;20270;44.6;15.7;;18.5;22.4;13.8;10.6;;8.4;29.7;66.3;59.1;3.2;4;34.1;7.9;6.3;2.3;2.6;1.4;-14.6;11510;32540;2.8
57302;7039;14829;19740;44.6;19;28.5;25.8;24.1;17.8;11.4;;8.5;32.6;66.8;58.6;2.8;5.4;32.9;9.2;7.4;2.1;3.4;1.9;-16.3;10870;34640;3.2
57303;7255;15944;19660;43.4;19.5;32.5;28.2;27.9;14.7;12.4;10.8;8.7;33.7;62.7;56.1;3.6;3;36.5;8.1;7.1;2.2;3.2;1.7;-14.4;10460;33050;3.2
57401;13084;27939;20470;46.4;18.6;29.5;27.8;23.3;16.9;11.2;8.6;7;34;71.9;63.2;3;5.7;29.4;9.1;6.9;1.9;3.2;1.8;-17.3;10640;38050;3.6
57402;14761;32757;19700;44.5;18.9;31.4;27.1;25.2;16.7;11.2;8.3;8.5;32.4;64.8;57.1;3.4;4.3;35.7;8.2;7;2.2;3;1.8;-15.7;10670;34570;3.2
57501;34766;78126;18220;37.9;24.2;36;35.6;32.6;20.7;15.1;12.6;9.9;38.2;64.1;57;3.6;3.5;34.5;7;9;2.5;4.2;2.3;-14.6;9880;33040;3.3
57601;57025;125758;21170;34.9;18.4;24.7;22.5;23.2;16.8;11.6;11.7;8.1;32.4;42.5;36.4;2.8;3.3;24.6;39;5.2;1.5;2.3;1.4;-11.3;10320;41920;4.1
57701;123205;262766;20940;46.3;18.3;28.2;24.7;22.4;16.1;10.8;9.1;6.6;30.4;64.6;56.6;3;5;27.7;18;6.2;1.9;2.6;1.7;-16.5;10590;39670;3.7
58101;1076;2310;23120;57.4;;;;;;;;;;71.7;59.1;1.8;10.8;34.6;8;3.9;1.4;1.6;0.9;-18.2;13870;36820;2.7
58102;1121;2377;20170;44.3;12.2;;;;;;;;;67.5;61.4;2.3;3.8;36;5.3;6.1;2.2;2.6;1.3;-14.9;12580;32020;2.5
58103;1608;3115;18700;35.1;17.1;;;;;;;10.5;41.7;48.6;43.9;2.8;1.9;50.3;5.9;7.5;2;4;1.5;-12.3;11150;27210;2.4
58104;1575;3021;19270;40.1;16.2;;;;;;;;33.1;54.8;49.8;1.8;3.2;44.7;4.8;8.4;2;4.4;2;-12.7;11490;28060;2.4
58105;1619;3873;24580;67.5;;;;;;;;;;75.8;65.1;1.2;9.5;31.1;9.9;3.1;1.5;1.1;0.5;-19.9;15630;41940;2.7
58106;1868;3604;17900;37.7;24.4;;41.9;31.9;;;;11.9;37.7;52.1;43.1;2.7;6.3;43.7;8.1;10.3;2.4;5.4;2.5;-14.2;9770;30990;3.2
58107;2227;4109;20100;43.9;17.4;;;;;;;;32;52.2;45.4;2.4;4.4;47.5;7.8;7.7;1.8;4;1.9;-15.2;11220;32560;2.9
58201;3538;6760;20160;43.4;15.5;;24.3;19.2;16.5;;;7.2;30.4;57.6;50.3;2.3;5;42.8;7.4;7;1.7;3.6;1.7;-14.8;11470;31940;2.8
58202;4958;9508;19990;43.8;16.8;;22.5;21.8;20.8;10.6;;8.4;31.3;54.4;47;2.3;5.1;45.1;9.6;6.8;1.7;3.4;1.7;-15.9;11120;34440;3.1
58501;28167;55825;20110;46.6;17.9;29.5;26.5;23.7;17;10.8;7.2;6.4;33.5;61.7;55;2.3;4.4;38.9;7.8;8;2.1;3.9;2;-16.4;10780;33800;3.1
59101;836;2095;17760;31;24.7;;;;;;;14.6;44.3;62.3;54.2;3.8;4.3;32.9;9.1;9.1;3.6;3.7;1.8;-13.4;10570;30650;2.9
59102;849;2120;22930;52.7;9.4;;;;;;;;;77.5;67.4;3;7.1;26.6;9.1;4.1;2.1;1.2;0.8;-17.3;13100;36140;2.8
59103;879;2206;26680;65.8;;;;;;;;;;82.7;72.4;2.2;8.1;24.2;12.6;2.3;1.4;0.6;0.3;-21.8;15530;46910;3
59104;853;2076;18560;33.5;19.4;;;;;;;;42;66.6;56.7;3.7;6.2;30.3;8.9;8.4;3.3;3.3;1.8;-14.2;10450;30540;2.9
59105;890;2104;19190;38.3;18.8;;;;;;;;39.3;65.5;59.1;3.7;2.7;33.6;6.6;7.4;2.9;2.9;1.6;-13.1;10980;29760;2.7
59106;935;2324;28350;68.6;;;;;;;;;;85.3;73.4;2.2;9.7;22.2;11;2.2;1.2;0.7;0.3;-20.7;16800;51160;3
59107;907;2355;26390;61.8;;;;;;;;;;81.9;74.9;1.9;5.1;24.2;10.1;2.8;1.6;0.8;0.4;-19;14840;46330;3.1
59108;872;2266;25410;65.8;;;;;;;;;;82.1;74;2;6.1;27.2;8.2;2.8;1.6;0.8;0.4;-20.3;14860;45970;3.1
59109;842;2270;25620;64;;;;;;;;;;82.6;73.1;2.6;6.9;24.4;7.8;3.9;2.1;1.1;0.7;-18.7;15240;42450;2.8
59110;856;2408;28450;68.4;;;;;;;;;;89.8;82.1;2.5;5.2;17.6;10.5;2.7;1.6;0.8;0.3;-20.6;16200;49070;3
59111;976;2382;19540;37.9;16;;;;;;;;40.7;70.8;60.9;3.3;6.6;29.3;6.5;7;2.9;2.8;1.3;-13.6;11380;31290;2.8
59112;958;2436;18930;39.1;17.7;;;;;;;;37.8;71.1;64.4;3.5;3.2;29.3;4.8;8.3;3.8;2.8;1.7;-13.5;11340;30520;2.7
59113;1009;2563;25840;61.9;;;;;;;;;;77;68.5;2.5;6;27.2;12;2.5;1.4;0.7;0.4;-18.7;14080;45540;3.2
59114;989;2527;23350;56.2;10.4;;;;;;;;;80.7;69.8;2.1;8.8;24.7;7.6;4.4;2.1;1.5;0.8;-17.4;12850;40740;3.2
59115;978;2514;21310;44.8;10.6;;;;;;;;;76;66.6;2.9;6.5;24.8;11.2;4.3;2.6;1.1;0.6;-16.3;12730;34270;2.7
59116;978;2538;27060;66.9;;;;;;;;;;81.8;75;2.1;4.7;23.5;10.6;3.1;1.6;1;0.5;-19;15800;46290;2.9
59117;1038;2728;28680;67.5;8;;;;;;;;;81.5;69.3;1.7;10.5;20.6;18.4;2.3;1.2;0.8;0.3;-22.8;14160;54690;3.9
59118;1098;2686;19850;41.5;14;;;;;;;;35;72.5;63.4;3.1;6;29.3;5.8;6.5;2.8;2.4;1.3;-14.1;11860;31820;2.7
59119;1110;2659;20950;46.8;11.5;;;;;;;;;71.2;62.3;2.6;6.3;30.3;9;4.8;2.1;1.8;0.9;-15.3;12620;34360;2.7
59120;1230;2684;17350;33.5;27.9;;;39.5;;;;13.7;46.5;61.8;52.9;3.3;5.6;33.8;6;11.1;3.3;5.1;2.7;-12.7;9810;28360;2.9
59121;1181;3162;29180;71.2;;;;;;;;;;84;70.9;1.8;11.3;23.6;12.7;1.9;1.2;0.5;0.2;-22.2;17030;53110;3.1
59122;1179;3124;25770;60.7;8.1;;;;;;;;;86.1;78.7;1.8;5.6;21.1;7.3;3.3;1.8;1;0.5;-17.8;13910;41460;3
59123;1193;3190;22980;58.3;6.6;;;;;;;;;82.5;75.1;2.3;5.1;23.1;7.8;3.5;2.3;0.8;0.4;-16.9;14480;35120;2.4
59124;1236;3105;16270;26.6;28.5;;34.4;;;;;;39.2;64.2;59.1;3.9;1.2;29.6;3.9;13.4;4.3;5.9;3.2;-11.1;10140;27010;2.7
59125;1251;3100;17760;34.3;26.5;;31.8;;;;;14.2;54.6;64.7;56.6;3.1;5;31.2;7.1;10.1;3.6;4.3;2.2;-13.1;9580;29330;3.1
59126;1341;3360;18580;35.9;19.4;;;;;;;9.7;41.2;72.4;63;3.8;5.6;26;5.6;8.9;3.8;3.4;1.7;-12.9;11020;28450;2.6
59127;1417;3522;24080;60.6;7.8;;;;;;;;;79.4;70.8;2.2;6.4;27.6;7.1;4;1.9;1.4;0.7;-18.1;13820;41150;3
59128;1482;3224;17250;32.4;25.6;;;;;;;;45.9;60.5;49.8;3.5;7.2;32.6;8.6;12.1;3.4;5.6;3.1;-13.8;9880;30610;3.1
59129;1416;3742;26080;66.1;5.7;;;;;;;;;82.8;74.4;2.1;6.3;25.2;10.5;2.5;1.6;0.6;0.3;-21;15310;46410;3
59130;1467;3485;18160;34.8;19.7;;;;;;;10.6;40.9;67.8;59.4;4.5;3.9;30.4;5.8;8.7;3.2;3.6;1.9;-12.7;11010;29100;2.6
59131;1378;3590;23480;56.6;8;;;;;;;;;81.6;71.6;2;8;22.9;9.2;3.6;2;1.2;0.4;-17.3;13790;38260;2.8
59132;1354;3726;24740;60.1;8.5;;;;;;;;25.1;87.5;77;2.2;8.3;19.3;7.6;4.1;2.3;1.1;0.7;-18.5;13430;41890;3.1
59133;1524;3818;17540;36.2;24.3;;31.5;23.7;29.2;;;13;50.2;66.4;55.5;3.6;7.3;29.6;8.3;9.6;3.6;4;2;-13.9;10160;29440;2.9
